,ID,Tweet Time,Convo ID,Likes Count,Retweets Count,Tweets,Tweets(rendered),in_reply_to_tweet_id,in_reply_to,User,User Location,Followers Count,Followings Count,Likes Count,Tweets Count
754,1166991372156456960,2019-08-29 08:29:59+00:00,1166991372156456960,0,0,@Rusydi__riau40 Sekarang banyak Orang Tolol Sok Pintar MERDEKA.,@Rusydi__riau40 Sekarang banyak Orang Tolol Sok Pintar MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
755,1166918105005613056,2019-08-29 03:38:51+00:00,1166918105005613056,0,0,"@hermana_t Gitu saja kok repot, apa bedanya dgn bendera khilafah MERDEKA.","@hermana_t Gitu saja kok repot, apa bedanya dgn bendera khilafah MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
756,1166917501009063936,2019-08-29 03:36:27+00:00,1166917501009063936,0,0,@bintangku206 Sudah gagal mau Mendirikan Negara Khilafah masih menggonggong saja ka’cian deh MERDEKA.,@bintangku206 Sudah gagal mau Mendirikan Negara Khilafah masih menggonggong saja ka’cian deh MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
757,1166217855412531202,2019-08-27 05:16:18+00:00,1166217855412531202,1,1,"@eae18 Usul Orang Sakit Jiwa, Jokowi dilawan ha ha ha ka’cian deh MERDEKA.","@eae18 Usul Orang Sakit Jiwa, Jokowi dilawan ha ha ha ka’cian deh MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
758,1166136168519327744,2019-08-26 23:51:42+00:00,1166136168519327744,812,114,Oke Oce saja nggak becus banyak yg tutup eh ngacarin Ikan berenang dgn mengajari bagaimana memindahkan Ibu Kota Negara MERDEKA.,Oke Oce saja nggak becus banyak yg tutup eh ngacarin Ikan berenang dgn mengajari bagaimana memindahkan Ibu Kota Negara MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
759,1165806684528242688,2019-08-26 02:02:27+00:00,1165806684528242688,0,0,"@IreneViena Makin gila ha ha ha sudah kalah kalah saja, tolol dipelihara ka’cian deh MERDEKA.","@IreneViena Makin gila ha ha ha sudah kalah kalah saja, tolol dipelihara ka’cian deh MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
760,1165804095740866562,2019-08-26 01:52:10+00:00,1165804095740866562,941,96,"Luhut Binsar Pandjaitan Menko Kemaritiman, Ibarat Pohon semakin Tinggi Pohon semakin Kencang Angin bertiup Diatasnya “Semakin dipercaya Presiden RI ke 7 Bpk Joko Widodo semakin dibenci Manusia2 yg mau merapat tapi tdk tau kerja selain menjilat saja” MERDEKA.","Luhut Binsar Pandjaitan Menko Kemaritiman, Ibarat Pohon semakin Tinggi Pohon semakin Kencang Angin bertiup Diatasnya “Semakin dipercaya Presiden RI ke 7 Bpk Joko Widodo semakin dibenci Manusia2 yg mau merapat tapi tdk tau kerja selain menjilat saja” MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
761,1165118719023955968,2019-08-24 04:28:44+00:00,1165118719023955968,0,0,@AfkarSuyantoBaz Ha ha ha cukup bandingkan jumlah followernya sudah seperti langit dan bumi belum lagi keberhasilan/sukses yg lain Anak Tuhan dilawan ka’cian deh Shalom MERDEKA.,@AfkarSuyantoBaz Ha ha ha cukup bandingkan jumlah followernya sudah seperti langit dan bumi belum lagi keberhasilan/sukses yg lain Anak Tuhan dilawan ka’cian deh Shalom MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
762,1165079332814852096,2019-08-24 01:52:13+00:00,1165079332814852096,0,0,@adv_supyadi ini banyak bacot nggak tau apa yg dibacoti ha ha ha ka’cian deh MERDEKA.,@adv_supyadi ini banyak bacot nggak tau apa yg dibacoti ha ha ha ka’cian deh MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
763,1164706429543972864,2019-08-23 01:10:26+00:00,1164706429543972864,1629,184,"Pak Ustadz A Somad Umat Kristen 💒 Katholik sudah mema’afkan walaupun Kau katakan di Forum Intern tertutup, tapi Kami sudah melihat dan mendengar UcapanMu menyakiti Hati Pengikut Setia Tuhan Yesus jadi Perkataan ma’af Mu tdk perlu krn Kami Hidup dlm Kasih Kristus MERDEKA.","Pak Ustadz A Somad Umat Kristen 💒 Katholik sudah mema’afkan walaupun Kau katakan di Forum Intern tertutup, tapi Kami sudah melihat dan mendengar UcapanMu menyakiti Hati Pengikut Setia Tuhan Yesus jadi Perkataan ma’af Mu tdk perlu krn Kami Hidup dlm Kasih Kristus MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
764,1164403524936990721,2019-08-22 05:06:48+00:00,1164403524936990721,1167,103,"Gimana sich kok masih ada yg nggak ngerti dgn perhatian Pak Joko Widodo utk Papua? lihat pesatnya Pembangunan di Papua belum lagi baru diera Pak Jokowi BBM menjadi Satu Harga sampai dipelosok Papua, jadi jgn diragukan bahkan Ibu Negara RI Namanya Ibu Iriana MERDEKA.","Gimana sich kok masih ada yg nggak ngerti dgn perhatian Pak Joko Widodo utk Papua? lihat pesatnya Pembangunan di Papua belum lagi baru diera Pak Jokowi BBM menjadi Satu Harga sampai dipelosok Papua, jadi jgn diragukan bahkan Ibu Negara RI Namanya Ibu Iriana MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
765,1163993836030328832,2019-08-21 01:58:51+00:00,1163993836030328832,1,0,@SuheMJi_197 Faktanya 2 Priode menjadi Presiden RI ke 7 Haleluya Puji Tuhan MERDEKA.,@SuheMJi_197 Faktanya 2 Priode menjadi Presiden RI ke 7 Haleluya Puji Tuhan MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
766,1163974964220874752,2019-08-21 00:43:51+00:00,1163974964220874752,707,72,"Hati2 MulutMu HarimauMu krn itu jgn sembarangan berucap kata yg menyakiti hati Orang lain Faktanya walaupun tertutup terbuka juga, Rambut boleh sama Hitam dalam hati siapa ta’u yg ikut mendengar dlm pertemuan tertutup Menyebarkan Juga secara terbuka &amp; menjadi menghina MERDEKA.","Hati2 MulutMu HarimauMu krn itu jgn sembarangan berucap kata yg menyakiti hati Orang lain Faktanya walaupun tertutup terbuka juga, Rambut boleh sama Hitam dalam hati siapa ta’u yg ikut mendengar dlm pertemuan tertutup Menyebarkan Juga secara terbuka &amp; menjadi menghina MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
767,1163589466147057664,2019-08-19 23:12:01+00:00,1163589466147057664,676,70,"Ada persoalan besar mari Kita kecilkan, persoalan kecil mari Kita hilangkan dengan Semangat Kebersamaan Wawasan Nusantara satu pandang dari Sabang sampai Merauke Kita Indonesia tercinta mari saling ma’af mema’afkan Indonesia Jaya Indonesia Maju 🇮🇩👏🙏MERDEKA.","Ada persoalan besar mari Kita kecilkan, persoalan kecil mari Kita hilangkan dengan Semangat Kebersamaan Wawasan Nusantara satu pandang dari Sabang sampai Merauke Kita Indonesia tercinta mari saling ma’af mema’afkan Indonesia Jaya Indonesia Maju 🇮🇩👏🙏MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
768,1162729322983100421,2019-08-17 14:14:07+00:00,1162729322983100421,3389,529,"Pengikut Setia Tuhan Aku mohon jgn marah walau Salip Yesus telah diolok olok Ustadz A Somad yg sangat menyakiti Kita Umat Kristiani 💒 Katholik dlm Ceramahnya, percayalah Kasih Kristus menyertai Kita Indonesia Negara Hukum krn ini Delik Hukum Murni biar POLISI yg bekerja MERDEKA","Pengikut Setia Tuhan Aku mohon jgn marah walau Salip Yesus telah diolok olok Ustadz A Somad yg sangat menyakiti Kita Umat Kristiani 💒 Katholik dlm Ceramahnya, percayalah Kasih Kristus menyertai Kita Indonesia Negara Hukum krn ini Delik Hukum Murni biar POLISI yg bekerja MERDEKA",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
769,1162596875339304961,2019-08-17 05:27:49+00:00,1162596875339304961,308,16,AHOK ATAU RISMA YA??? YANG COCOK JADI WALIKOTA DEPOK BERIKUTNYA?! https://t.co/f811peXuTv via @YouTube Sahabat2 SetiaKu Nonton ya Ruhut Buka Bukaan di YouTube Episode ke 22 makin seruuuuuu thanks MERDEKA.,AHOK ATAU RISMA YA??? YANG COCOK JADI WALIKOTA DEPOK BERIKUTNYA?! youtu.be/-RtyNODTMio via @YouTube Sahabat2 SetiaKu Nonton ya Ruhut Buka Bukaan di YouTube Episode ke 22 makin seruuuuuu thanks MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
770,1162578939098742784,2019-08-17 04:16:33+00:00,1162578939098742784,172,11,74 Thn INDONESIA MERDEKA 🇮🇩 SDM Unggul Indonesia Maju ♥️🙏👍,74 Thn INDONESIA MERDEKA 🇮🇩 SDM Unggul Indonesia Maju ♥️🙏👍,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
771,1162545320510681093,2019-08-17 02:02:58+00:00,1162545320510681093,851,98,Pengikut Setianya mohon jangan ada yang marah dan ma’afkan Dia telah mengolokngolok Tuhan karena Ajaran yang Kita Sangat Percaya benar adanya dan semakin terlihat kebingungan menyelimuti dirinya Amin MERDEKA.,Pengikut Setianya mohon jangan ada yang marah dan ma’afkan Dia telah mengolokngolok Tuhan karena Ajaran yang Kita Sangat Percaya benar adanya dan semakin terlihat kebingungan menyelimuti dirinya Amin MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
772,1160774978431676416,2019-08-12 04:48:15+00:00,1160774978431676416,4,0,"@Hilmi28 Jelas masalahnya sangat berbeda jadi Tentara harus bersih lingkungan, kalau DPR tidak ada aturannya karena itu lihatlah kasus perkasus jangan disamaratakan baiknya kalau tidak mengerti jangan komentar nanti kelihatan dungunya MERDEKA.","@Hilmi28 Jelas masalahnya sangat berbeda jadi Tentara harus bersih lingkungan, kalau DPR tidak ada aturannya karena itu lihatlah kasus perkasus jangan disamaratakan baiknya kalau tidak mengerti jangan komentar nanti kelihatan dungunya MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
773,1160702679066087424,2019-08-12 00:00:58+00:00,1160702679066087424,0,0,"@Drul_Arifin Kalau HTI itu baru melanggar UU karena Ormas terlarang, kalau TNI ya sudah benar karena Ancaman Radikalisme makin harus Kita Wapadai MERDEKA.","@Drul_Arifin Kalau HTI itu baru melanggar UU karena Ormas terlarang, kalau TNI ya sudah benar karena Ancaman Radikalisme makin harus Kita Wapadai MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
774,1160377408861552640,2019-08-11 02:28:27+00:00,1160377408861552640,1,0,"@KingPurw4 Tunggu Kita lihat saja nanti, Kami tidak mau TNI kecolongan apa lupa dengan Persyaratan Bersih Lingkungan, Ibunyakan HTI Ormas terlarang Kami berani mengkritik keras karena Kami Cinta TNI  dan Aku lama menjadi Lawyer TNI 🇮🇩 POLRI MERDEKA.","@KingPurw4 Tunggu Kita lihat saja nanti, Kami tidak mau TNI kecolongan apa lupa dengan Persyaratan Bersih Lingkungan, Ibunyakan HTI Ormas terlarang Kami berani mengkritik keras karena Kami Cinta TNI  dan Aku lama menjadi Lawyer TNI 🇮🇩 POLRI MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
775,1160000256844546048,2019-08-10 01:29:47+00:00,1160000256844546048,1799,293,"Mengaku sajalah Siapa2 yang Bertanggung Jawab dgn Lolosnya Enzo karena mau Berargumentasi apapun Panitia Seleksi Penerimaan Siswa Akademi Militer sudah Kecolongan, tolong dijaga Nama Baik TNI yang sangat Harum dimata Rakyat Indonesia MERDEKA.","Mengaku sajalah Siapa2 yang Bertanggung Jawab dgn Lolosnya Enzo karena mau Berargumentasi apapun Panitia Seleksi Penerimaan Siswa Akademi Militer sudah Kecolongan, tolong dijaga Nama Baik TNI yang sangat Harum dimata Rakyat Indonesia MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
776,1159179222457339904,2019-08-07 19:07:17+00:00,1159179222457339904,0,0,"@Joked20191 Gimana nggak bisa dilantik ?, karena itu Orang Teknik jangan ngomong Hukum belajar Hukum Tata Negara dulu ya MERDEKA.","@Joked20191 Gimana nggak bisa dilantik ?, karena itu Orang Teknik jangan ngomong Hukum belajar Hukum Tata Negara dulu ya MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
777,1158919618448117761,2019-08-07 01:55:43+00:00,1158919618448117761,1027,126,"100 untuk Pemerintah Republik Indonesia yang Presidennya Bapak  Joko Widodo menolak tegas Berdialog dengan FPI, karena itu jangan lupa ada Rekam Jejak &amp; Rekam Digital “Indonesia tercinta ini Ideologinya PANCASILA” MERDEKA.","100 untuk Pemerintah Republik Indonesia yang Presidennya Bapak  Joko Widodo menolak tegas Berdialog dengan FPI, karena itu jangan lupa ada Rekam Jejak &amp; Rekam Digital “Indonesia tercinta ini Ideologinya PANCASILA” MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
778,1158916535848587264,2019-08-07 01:43:28+00:00,1158916535848587264,0,0,@didienAZHAR Takut kali kalian sama Luhut ka’cian deh Luhut dilawan MERDEKA.,@didienAZHAR Takut kali kalian sama Luhut ka’cian deh Luhut dilawan MERDEKA.,,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
779,1158712079034900482,2019-08-06 12:11:02+00:00,1158712079034900482,1042,162,"Ismail Yusanto Eks Jubir HTI minta Pak Jokowi mundur dari Jabatannya Presiden RI karena matinya Listrik PLN, sudah dibubarkan saja HTI nya masih Ngebacot karena itu wajar kalau Kita harus waspada terusssssss melihat Gerakan Para Ektrim Kanan &amp; Kiri dan dukung TNI🇮🇩POLRI MERDEKA.","Ismail Yusanto Eks Jubir HTI minta Pak Jokowi mundur dari Jabatannya Presiden RI karena matinya Listrik PLN, sudah dibubarkan saja HTI nya masih Ngebacot karena itu wajar kalau Kita harus waspada terusssssss melihat Gerakan Para Ektrim Kanan &amp; Kiri dan dukung TNI🇮🇩POLRI MERDEKA.",,,ruhutsitompul,Jakarta,2341445,194788,3630,22683
780,1158627834962694144,2019-08-06 06:36:16+00:00,1158627834962694144,0,0,"@Joked20191 Apa berani nantang ? Jangan Omdo Omong Doang, nanti dibubarkan lebih cepat MERDEKA.","@Joked20191 Apa berani nantang ? Jangan Omdo Omong Doang, nanti dibubarkan lebih cepat MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
781,1158554415294320641,2019-08-06 01:44:32+00:00,1158554415294320641,670,89,"NKRI Syariah berdasarkan Pancasila gagasan yg Salah Besar krn Pancasila sbg Ideologi sudah Final &amp; tdk bisa ditawar apalagi yg mau menawar, Kita sudah tau apa yg mereka lakukan selama ini dgn Rekam Jejak Digitalnya selama ini Sangat terang benderang terhadap Pancasila MERDEKA.","NKRI Syariah berdasarkan Pancasila gagasan yg Salah Besar krn Pancasila sbg Ideologi sudah Final &amp; tdk bisa ditawar apalagi yg mau menawar, Kita sudah tau apa yg mereka lakukan selama ini dgn Rekam Jejak Digitalnya selama ini Sangat terang benderang terhadap Pancasila MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
782,1158550450422996993,2019-08-06 01:28:46+00:00,1158550450422996993,1,0,@PriyoBudiS Kau mau ngomong apa suka suka yang pasti Jago dlm Pilpres kalah 2X ha ha ha Maturnuwun MERDEKA.,@PriyoBudiS Kau mau ngomong apa suka suka yang pasti Jago dlm Pilpres kalah 2X ha ha ha Maturnuwun MERDEKA.,,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
783,1158427575862960128,2019-08-05 17:20:31+00:00,1158427575862960128,65,10,"@rockygerung masih dendam saja, karena yg didukung kalah terusssssss Pernyataannya seperti Ember Bocor kasihan makin linglung Shalom MERDEKA.","@rockygerung masih dendam saja, karena yg didukung kalah terusssssss Pernyataannya seperti Ember Bocor kasihan makin linglung Shalom MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
784,1158293797022789632,2019-08-05 08:28:55+00:00,1158293797022789632,538,44,"Duo yg sebentar lagi Mantan Wk Pimpinan  
DPR RI FZ &amp; FH mengkritisi Pemerintah dgn Gaya masing2 matinya Listrik PLN maklum yg satu merasa akan gagal menjadi Ketua MPR RI &amp; yg satu lagi krn semakin stresss krn Eksekusi kemenangan melawan partainya PKS semakin tdk jelas MERDEKA","Duo yg sebentar lagi Mantan Wk Pimpinan  
DPR RI FZ &amp; FH mengkritisi Pemerintah dgn Gaya masing2 matinya Listrik PLN maklum yg satu merasa akan gagal menjadi Ketua MPR RI &amp; yg satu lagi krn semakin stresss krn Eksekusi kemenangan melawan partainya PKS semakin tdk jelas MERDEKA",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
785,1158197910816694272,2019-08-05 02:07:54+00:00,1158197910816694272,1409,160,"PLN berulah dgn matinya Listrik, krn itu Aku mohon Hormatilah Hak Preogratif Presiden RI baik itu Resavel Kabinet atau Penyusunan Kabinet Pak Jokowi Presiden RI Priode ke 2  tolong jgn ada yg merecoki dgn menititipkan Calon2nya di Kabinet Kerja Beliaulah yg sgt Mengerti MERDEKA.","PLN berulah dgn matinya Listrik, krn itu Aku mohon Hormatilah Hak Preogratif Presiden RI baik itu Resavel Kabinet atau Penyusunan Kabinet Pak Jokowi Presiden RI Priode ke 2  tolong jgn ada yg merecoki dgn menititipkan Calon2nya di Kabinet Kerja Beliaulah yg sgt Mengerti MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
786,1157889155315068928,2019-08-04 05:41:01+00:00,1157889155315068928,16,0,"@ustadtengkuzul Faktanya Kami yg menang Pilpres Pak Jokowi 2 Priode, yg aneh sudah kalah 2X masih Ngebacot terusssssss MERDEKA.","@ustadtengkuzul Faktanya Kami yg menang Pilpres Pak Jokowi 2 Priode, yg aneh sudah kalah 2X masih Ngebacot terusssssss MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
787,1157879046635581440,2019-08-04 05:00:51+00:00,1157879046635581440,2,0,@haikal_hassan Jejak digital nggak bisa dibohongi sudahlah Kau nggak usah terlalu banyak Ngebacot mengenai Khilafah versi kau nanti Aku tertawa termehek mehek MERDEKA.,@haikal_hassan Jejak digital nggak bisa dibohongi sudahlah Kau nggak usah terlalu banyak Ngebacot mengenai Khilafah versi kau nanti Aku tertawa termehek mehek MERDEKA.,,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
788,1157865863271178242,2019-08-04 04:08:28+00:00,1157865863271178242,753,74,"Aku kira yg dukung Pak Prabowo sudah pada sadar setelah jagoannya ketemu dgn Pak Jokowi di Stasion MRT dan Makan Siang di Satay House Senayan serta Makan Nasi Goreng di Teuku Umar sama Bu Mega, eh sekarang makin stresssssss Gempa yg kemarin Pak Jokowi yg disalahkan MERDEKA.","Aku kira yg dukung Pak Prabowo sudah pada sadar setelah jagoannya ketemu dgn Pak Jokowi di Stasion MRT dan Makan Siang di Satay House Senayan serta Makan Nasi Goreng di Teuku Umar sama Bu Mega, eh sekarang makin stresssssss Gempa yg kemarin Pak Jokowi yg disalahkan MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
789,1157789490271801350,2019-08-03 23:04:59+00:00,1157789490271801350,62,10,"@rockygerung Aku awet muda karena suka becanda, tapi tdak suka ngebacot nyinyirin &amp; mengatakan dungu sama Orang2 Sukses apalagi Tokoh2 itu Percaya adanya Tuhan MERDEKA.","@rockygerung Aku awet muda karena suka becanda, tapi tdak suka ngebacot nyinyirin &amp; mengatakan dungu sama Orang2 Sukses apalagi Tokoh2 itu Percaya adanya Tuhan MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
790,1157456921000984576,2019-08-03 01:03:29+00:00,1157456921000984576,443,48,"Pak Amien Rais mengatakan Koalisi PAN dgn Pemerintahan Bpk Joko Widodo sama dgn menggadaikan “Akidah”, gimana ya perasaan Besannya yg juga Ketua Umum PAN Pak Zul belum lagi Para Deklarator PAN dan Pengurus yg Non Muslim MERDEKA.","Pak Amien Rais mengatakan Koalisi PAN dgn Pemerintahan Bpk Joko Widodo sama dgn menggadaikan “Akidah”, gimana ya perasaan Besannya yg juga Ketua Umum PAN Pak Zul belum lagi Para Deklarator PAN dan Pengurus yg Non Muslim MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
791,1157299716318613509,2019-08-02 14:38:48+00:00,1157299716318613509,2323,267,"Mardani AS Kader PKS minta Pak Jokowi langsung kerja tidak usah nunggu dilantik, Dia rupanya sudah rabun kasihan emangnya nggak tau Presiden RI ke 7 Dua Priode tidak pernah Berhenti Bekerja sampai sekarang MERDEKA.","Mardani AS Kader PKS minta Pak Jokowi langsung kerja tidak usah nunggu dilantik, Dia rupanya sudah rabun kasihan emangnya nggak tau Presiden RI ke 7 Dua Priode tidak pernah Berhenti Bekerja sampai sekarang MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
792,1156805179255078914,2019-08-01 05:53:41+00:00,1156805179255078914,1,0,@jeansAprilia97 Mirip banget seperti Pinang dibelah Dua ha ha ha Sukses terusssssssss ya Xie2 Shalom.,@jeansAprilia97 Mirip banget seperti Pinang dibelah Dua ha ha ha Sukses terusssssssss ya Xie2 Shalom.,,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
793,1156733438478577665,2019-08-01 01:08:37+00:00,1156733438478577665,1138,115,"FH masih Nyinyir saja dengan  pernyataannya mengatakan Ibu Kota dipindahkan saja di P Reklamasi, ini sich pernyataan Orang Stresssssss MERDEKA.","FH masih Nyinyir saja dengan  pernyataannya mengatakan Ibu Kota dipindahkan saja di P Reklamasi, ini sich pernyataan Orang Stresssssss MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
794,1156563293596553219,2019-07-31 13:52:31+00:00,1156563293596553219,0,0,"@narpatisuta Su Dungu ini tinggal tunggu waktunya ditangkap dan diborgol Oleh POLRI sebagai Kamtipmas, hina teruslah Simbol Negara Presiden RI Bpk Joko Widodo MERDEKA.","@narpatisuta Su Dungu ini tinggal tunggu waktunya ditangkap dan diborgol Oleh POLRI sebagai Kamtipmas, hina teruslah Simbol Negara Presiden RI Bpk Joko Widodo MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
795,1156479833779499008,2019-07-31 08:20:53+00:00,1156479833779499008,2,1,"@haikal_hassan Yg mau ngebandingkan Orang Dungu, nggak kelaslah jauh banget yg satu Kerja Keras dan yang satu Ondo Omong Doang dan menikmati hasil kerja keras yang sudah dikerjain Tokoh lain MERDEKA.","@haikal_hassan Yg mau ngebandingkan Orang Dungu, nggak kelaslah jauh banget yg satu Kerja Keras dan yang satu Ondo Omong Doang dan menikmati hasil kerja keras yang sudah dikerjain Tokoh lain MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
796,1156473380926681088,2019-07-31 07:55:14+00:00,1156473380926681088,2,0,"@narpatisuta Si Dungu ini masih suka menghina Simbol Negara, biarkan anjing menggonggong kafilah berlalu MERDEKA.","@narpatisuta Si Dungu ini masih suka menghina Simbol Negara, biarkan anjing menggonggong kafilah berlalu MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
797,1156238690282176512,2019-07-30 16:22:40+00:00,1156238690282176512,0,1,@geloraco Analisa yg dangkal ha ha ha MERDEKA.,@geloraco Analisa yg dangkal ha ha ha MERDEKA.,,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
798,1156019832816455684,2019-07-30 01:53:00+00:00,1156019832816455684,925,110,"Pasti Pemerintah berani membubarkan Ormas yang Bertentangan dengan Ideologi Pancasila 🇮🇩, siapa takut ? tunggu saja tanggal mainnya MERDEKA.","Pasti Pemerintah berani membubarkan Ormas yang Bertentangan dengan Ideologi Pancasila 🇮🇩, siapa takut ? tunggu saja tanggal mainnya MERDEKA.",,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
799,1156017761912422400,2019-07-30 01:44:46+00:00,1156017761912422400,0,0,@narpatisuta Tunggu tanggal mainya lakukan saja terusssssssss menghina Simbol Negara MERDEKA.,@narpatisuta Tunggu tanggal mainya lakukan saja terusssssssss menghina Simbol Negara MERDEKA.,,,ruhutsitompul,Jakarta,2341450,194788,3630,22683
800,1156017263276773376,2019-07-30 01:42:47+00:00,1156017263276773376,4,0,@haikal_hassan Sudah kembali ke Indonesia ? MERDEKA.,@haikal_hassan Sudah kembali ke Indonesia ? MERDEKA.,,,ruhutsitompul,Jakarta,2341452,194788,3630,22683
801,1155819473904869376,2019-07-29 12:36:51+00:00,1155819473904869376,0,0,@narpatisuta Tinggal tunggu saja nanti sudah kejadian langsung merengek rengek ha ha ha MERDEKA.,@narpatisuta Tinggal tunggu saja nanti sudah kejadian langsung merengek rengek ha ha ha MERDEKA.,,,ruhutsitompul,Jakarta,2341452,194788,3630,22683
802,1155787147334443008,2019-07-29 10:28:24+00:00,1155787147334443008,0,0,@bintangku206 Ngaca kenapa ? lihat rekam jejak &amp; rekam digitalnya MERDEKA.,@bintangku206 Ngaca kenapa ? lihat rekam jejak &amp; rekam digitalnya MERDEKA.,,,ruhutsitompul,Jakarta,2341452,194788,3630,22683
803,1155785733342285824,2019-07-29 10:22:46+00:00,1155785733342285824,0,0,@AhmadAb99000035 Turut Berduka Cita &amp; Keluarga yang ditinggalkan diberi Ketabahan thanks Wass MERDEKA.,@AhmadAb99000035 Turut Berduka Cita &amp; Keluarga yang ditinggalkan diberi Ketabahan thanks Wass MERDEKA.,,,ruhutsitompul,Jakarta,2341452,194788,3630,22683
804,1155355514911383552,2019-07-28 05:53:14+00:00,1155355514911383552,0,0,@ridwansardi Ka’cian deh si tolol ini cita2nya hanya komisaris ha ha ha MERDEKA.,@ridwansardi Ka’cian deh si tolol ini cita2nya hanya komisaris ha ha ha MERDEKA.,,,ruhutsitompul,Jakarta,2341452,194788,3630,22683
805,1155326820692004865,2019-07-28 03:59:13+00:00,1155326820692004865,0,0,@Iwandenig Nggak ada malunya Lembu punya  Susu Kambing punya Nama MERDEKA.,@Iwandenig Nggak ada malunya Lembu punya  Susu Kambing punya Nama MERDEKA.,,,ruhutsitompul,Jakarta,2341452,194788,3630,22683
806,1155324376541093889,2019-07-28 03:49:30+00:00,1155324376541093889,0,0,"@_Darkah Karena itu jangan menunjuk Hidung Orang Lain, tapi tunjuk Hidung Sendiri dulu MERDEKA.","@_Darkah Karena itu jangan menunjuk Hidung Orang Lain, tapi tunjuk Hidung Sendiri dulu MERDEKA.",,,ruhutsitompul,Jakarta,2341452,194788,3630,22683
807,1154933395547234304,2019-07-27 01:55:53+00:00,1154933395547234304,315,15,"Gunung Tangkuban Perahu erupsi, seperti Pesan Bpk Joko Widodo Presiden RI, Masyarakat disekitar harus tetap Waspada &amp; Patuhi semua Aturan dari Pemerintah Pusat🇮🇩Daerah jadi teringat 45 thn yg lalu waktu Kuliah di FH UNPAD bersama Teman2 Kuliah melihat betapa Indahnya GTP MERDEKA","Gunung Tangkuban Perahu erupsi, seperti Pesan Bpk Joko Widodo Presiden RI, Masyarakat disekitar harus tetap Waspada &amp; Patuhi semua Aturan dari Pemerintah Pusat🇮🇩Daerah jadi teringat 45 thn yg lalu waktu Kuliah di FH UNPAD bersama Teman2 Kuliah melihat betapa Indahnya GTP MERDEKA",,,ruhutsitompul,Jakarta,2341452,194788,3630,22683
